run_id,epoch,val_reconstruction_loss,val_regularization_loss,val_loss,SCM,seed,task,logger,decoder,encoder,trainer,save_dir,callbacks,batch_size,datamodule,num_workers,val_dataset,train_dataset
yf1t8zcz,25,4.614699840545654,1.7994028329849243,6.0542216300964355,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,26,4.571207046508789,1.7394150495529175,6.310621738433838,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,27,4.520094871520996,1.7084206342697144,6.228514671325684,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,28,4.67131233215332,1.7594531774520874,4.67131233215332,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,29,4.621261119842529,1.8225549459457397,5.350283145904541,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,30,4.458678245544434,1.7622718811035156,5.868495464324951,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,31,4.551165580749512,1.7215849161148071,6.272750377655029,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,32,4.608397483825684,1.6931332349777222,6.301530838012695,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,33,4.5213518142700195,1.7682969570159912,4.5213518142700195,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,34,4.260021209716797,1.7703702449798584,4.96816873550415,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
yf1t8zcz,35,4.536376953125,1.7806389331817627,5.960888862609863,,8,,,,,,/home/mila/t/tom.marty/scratch/unregistered_logs,,32,,0,<dataset.SCM_Dataset object at 0x7f6e497cfa90>,<dataset.SCM_Dataset object at 0x7f6e497cccd0>
